eQTL_id,gene,tissue,distance_tss,lead_variant,beta,permutation_p,bh_permutation_p,discovery,consequence,lead_variant_type,lead_sv,lead_sv_caviar_prob,lead_sv_caviar_rank,h_sv,h_b,h_cis,sv_h_frac,composite
ENSG00000250111.3|Esophagus_Muscularis,ENSG00000250111.3,Esophagus_Muscularis,-274242,GS_DEL_CNV_17_18412737_18464778,-0.661987,0.000672894,0.060877402826087,SV,NONCODING,SV,GS_DEL_CNV_17_18412737_18464778,0.00696871,33,0.177174,-0.004482,0.177175,0.999994,0.00123467
ENSG00000250120.2|Artery_Aorta,ENSG00000250120.2,Artery_Aorta,0,LUMPY_DEL_153912,-0.862477,0.000545701,0.0654814964375,SV,CODING,SV,LUMPY_DEL_153912,0.161214,2,0.166888,0.38658,0.553468,0.301531,0.0269047
ENSG00000250120.2|Lung,ENSG00000250120.2,Lung,0,LUMPY_DEL_153912,-0.664301,0.000285741,0.0233605655115607,SV,CODING,SV,LUMPY_DEL_153912,0.00852373,24,0.0998012,0.070946,0.170747,0.584497,0.000850678
ENSG00000250120.2|Nerve_Tibial,ENSG00000250120.2,Nerve_Tibial,0,LUMPY_DEL_153912,-0.595222,0.000347766,0.0420107456035242,SV,CODING,SV,LUMPY_DEL_153912,0.0323121,10,0.137651,0.172431,0.310082,0.443918,0.00444779
ENSG00000250120.2|Thyroid,ENSG00000250120.2,Thyroid,0,LUMPY_DEL_153912,-0.905451,2.18263e-06,0.000448172003868613,SV,CODING,SV,LUMPY_DEL_153912,0.0269152,7,0.221655,0.020668,0.242323,0.914709,0.00596589
ENSG00000250138.3|Muscle_Skeletal,ENSG00000250138.3,Muscle_Skeletal,876679,GS_DEL_CNV_5_69804469_69806094,0.764331,0.000219873,0.0195392818233083,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.00208825,9,0.0929483,0.043131,0.136079,0.683045,0.000194099
ENSG00000250286.1|Lung,ENSG00000250286.1,Lung,538270,LUMPY_DEL_122734,-0.897687,0.000593815,0.0427410811832061,SV,NONCODING,SV,LUMPY_DEL_122734,0.000832731,101,0.0371833,0.500225,0.537408,0.06919,3.09637e-05
ENSG00000250299.1|Lung,ENSG00000250299.1,Lung,-330447,GS_MIXED_CNV_13_52857065_52861246,-0.469695,0.000801371,0.0532121630915493,SV,NONCODING,SV,GS_DEL_CNV_13_53100190_53104037,0.033318,10,0.12254,0.093628,0.216168,0.566874,0.00408279
ENSG00000250310.1|Artery_Aorta,ENSG00000250310.1,Artery_Aorta,-747814,LUMPY_DEL_122668,-0.799049,9.12694e-05,0.0161559784014184,SV,NONCODING,SV,LUMPY_DEL_122668,0.0203437,15,0.168469,0.567482,0.735951,0.228913,0.00342728
ENSG00000250312.2|Cells_Transformed_fibroblasts,ENSG00000250312.2,Cells_Transformed_fibroblasts,139582,LUMPY_MEI_144315,0.573077,0.000123304,0.00803428313333333,SV,NONCODING,SV,LUMPY_MEI_144315,6.20063e-12,101,0.1175,0.014414,0.131914,0.890732,7.28574e-13
ENSG00000250312.2|Esophagus_Mucosa,ENSG00000250312.2,Esophagus_Mucosa,139582,LUMPY_MEI_144315,0.483302,0.00112886,0.0750618597402597,SV,NONCODING,SV,LUMPY_MEI_144315,3.81388e-09,101,0.144814,0.042875,0.187689,0.771564,5.52303e-10
ENSG00000250312.2|Muscle_Skeletal,ENSG00000250312.2,Muscle_Skeletal,139582,LUMPY_MEI_144315,0.570086,0.00069843,0.0495298031531532,SV,NONCODING,SV,LUMPY_MEI_144315,0.00135773,57,,,,,
ENSG00000250312.2|Thyroid,ENSG00000250312.2,Thyroid,139582,LUMPY_MEI_144315,0.832573,0.000104628,0.011773161072,SV,NONCODING,SV,LUMPY_MEI_144315,4.7618e-05,101,0.183992,0.011686,0.195678,0.940279,8.76133e-06
ENSG00000250327.1|Muscle_Skeletal,ENSG00000250327.1,Muscle_Skeletal,14413,GS_DEL_CNV_4_187093463_187098162,-0.543533,3.581e-05,0.00447900332275132,SV,NONCODING,SV,GS_DEL_CNV_4_187093463_187098162,0.00486268,40,0.111209,0.277535,0.388744,0.286073,0.000540774
ENSG00000250334.1|Skin_Sun_Exposed_Lower_leg,ENSG00000250334.1,Skin_Sun_Exposed_Lower_leg,-50848,LUMPY_DEL_146743,1.05903,0.000134823,0.0181330326029412,SV,NONCODING,SV,LUMPY_DEL_146743,5.16874e-10,101,0.0369504,0.221912,0.258862,0.142741,1.90987e-11
ENSG00000250334.1|Whole_Blood,ENSG00000250334.1,Whole_Blood,-50848,LUMPY_DEL_146743,0.512865,7.8011e-05,0.00683405252962963,SV,NONCODING,SV,LUMPY_DEL_146743,5.33428e-10,101,0.0342581,0.236796,0.271054,0.126388,1.82742e-11
ENSG00000250444.1|Nerve_Tibial,ENSG00000250444.1,Nerve_Tibial,-89885,LUMPY_DEL_153187,-0.547915,0.000211857,0.0299460961546392,SV,NONCODING,SV,LUMPY_DEL_153187,0.0649138,3,0.0970985,0.082398,0.179497,0.540949,0.00630303
ENSG00000250575.1|Heart_Left_Ventricle,ENSG00000250575.1,Heart_Left_Ventricle,429543,LUMPY_DUP_175975,-1.14106,0.000198111,0.0392612350423729,SV,NONCODING,SV,LUMPY_DUP_175975,0.417479,1,0.14188,0.06039,0.20227,0.701439,0.0592319
ENSG00000250651.1|Cells_Transformed_fibroblasts,ENSG00000250651.1,Cells_Transformed_fibroblasts,-613085,LUMPY_DEL_147362,0.509783,0.00269833,0.0970796502909648,SV,NONCODING,SV,LUMPY_DEL_147362,0.0410758,1,0.110377,-0.014955,0.110378,0.999991,0.00453382
ENSG00000250692.1|Nerve_Tibial,ENSG00000250692.1,Nerve_Tibial,994262,LUMPY_DEL_153912,0.637611,0.000823155,0.0775283581501706,SV,NONCODING,SV,LUMPY_DEL_153912,0.0459918,6,0.129939,0.053973,0.183912,0.706528,0.00597613
ENSG00000250778.1|Skin_Sun_Exposed_Lower_leg,ENSG00000250778.1,Skin_Sun_Exposed_Lower_leg,-5201,GS_MIXED_CNV_7_76144028_76145727,1.00098,6.74777e-10,3.77833807122449e-07,SV,NONCODING,SV,GS_MIXED_CNV_7_76144028_76145727,0.0696058,4,0.0557782,0.435765,0.491543,0.113476,0.00388249
ENSG00000250892.1|Esophagus_Muscularis,ENSG00000250892.1,Esophagus_Muscularis,65170,LUMPY_MEI_144315,0.629583,0.000437252,0.0428610539607843,SV,NONCODING,SV,LUMPY_MEI_144315,2.08185e-06,83,0.223502,0.091169,0.314671,0.710272,4.65298e-07
ENSG00000250892.1|Lung,ENSG00000250892.1,Lung,65170,LUMPY_MEI_144315,0.68177,0.000218455,0.0186689927039275,SV,NONCODING,SV,LUMPY_MEI_144315,0.0131111,25,0.169221,0.033325,0.202546,0.835469,0.00221867
ENSG00000250988.3|Artery_Tibial,ENSG00000250988.3,Artery_Tibial,-143735,LUMPY_MEI_118647,-0.479752,0.000638584,0.0527698751788079,SV,NONCODING,SV,LUMPY_MEI_118647,0.0533511,1,0.100808,0.044717,0.145525,0.692719,0.00537822
ENSG00000251008.1|Skin_Sun_Exposed_Lower_leg,ENSG00000251008.1,Skin_Sun_Exposed_Lower_leg,-648338,LUMPY_DEL_149732,0.980649,0.00111343,0.0948470757275542,SV,NONCODING,SV,LUMPY_DEL_149732,0.0852969,2,0.0596251,0.569693,0.629318,0.0947456,0.00508584
ENSG00000251257.1|Esophagus_Muscularis,ENSG00000251257.1,Esophagus_Muscularis,-758592,LUMPY_BND_70296_1,-0.734358,0.000891047,0.0754218426779661,SV,NONCODING,SV,LUMPY_BND_70296_1,0.0224487,5,0.096142,0.218979,0.315121,0.305096,0.00215826
ENSG00000251273.1|Cells_Transformed_fibroblasts,ENSG00000251273.1,Cells_Transformed_fibroblasts,84646,LUMPY_MEI_150887,0.851883,1.77365e-05,0.0014858752875,SV,NONCODING,SV,LUMPY_MEI_150887,0.0136357,14,0.117474,0.136984,0.254458,0.461664,0.00160184
ENSG00000251402.3|Esophagus_Mucosa,ENSG00000251402.3,Esophagus_Mucosa,141543,GS_DUP_CNV_8_12417142_12424116,0.430968,0.0014161,0.0894770443349754,SV,NONCODING,SV,GS_DUP_CNV_8_12417142_12424116,0.189102,2,0.0892778,0.147391,0.236669,0.377227,0.0168826
ENSG00000251402.3|Skin_Sun_Exposed_Lower_leg,ENSG00000251402.3,Skin_Sun_Exposed_Lower_leg,120137,GS_DUP_CNV_8_12395736_12405048,0.454567,0.000448615,0.0486507895454545,SV,NONCODING,SV,GS_DUP_CNV_8_12395736_12405048,0.416965,1,0.243953,0.45009,0.694043,0.351496,0.10172
ENSG00000251455.1|Lung,ENSG00000251455.1,Lung,194530,LUMPY_DEL_148741,0.97617,0.000791425,0.0526753858235294,SV,NONCODING,SV,LUMPY_DEL_148741,0.0396121,5,0.115696,0.033446,0.149142,0.775744,0.00458296
ENSG00000251484.3|Thyroid,ENSG00000251484.3,Thyroid,3247,LUMPY_BND_7569_1,1.37057,0.000414661,0.0349399653682635,SV,NONCODING,SV,LUMPY_BND_7569_1,0.0341992,8,0.146764,0.011802,0.158566,0.92557,0.00501921
ENSG00000251595.3|Cells_Transformed_fibroblasts,ENSG00000251595.3,Cells_Transformed_fibroblasts,-66549,LUMPY_MEI_144321,-0.252844,0.00202487,0.0782493831795717,SV,NONCODING,SV,LUMPY_MEI_144321,8.66034e-09,67,0.0524605,0.414423,0.466884,0.112363,4.54326e-10
ENSG00000252355.1|Thyroid,ENSG00000252355.1,Thyroid,452679,LUMPY_DEL_104912,-0.610447,0.000960184,0.0685556753908629,SV,NONCODING,SV,LUMPY_DEL_104912,0.0110043,25,0.113831,0.336722,0.450553,0.252647,0.00125263
ENSG00000253193.4|Artery_Tibial,ENSG00000253193.4,Artery_Tibial,-66865,GS_DUP_CNV_1_149298489_149302429,0.618952,3.16449e-05,0.00422315574545455,SV,NONCODING,SV,GS_DUP_CNV_1_149298489_149302429,0.0435381,4,,,,,
ENSG00000253193.4|Lung,ENSG00000253193.4,Lung,-105466,GS_MIXED_CNV_1_149259467_149263828,0.544469,1.29899e-08,4.12859889101124e-06,SV,NONCODING,SV,GS_MIXED_CNV_1_149259467_149263828,0.121049,2,,,,,
ENSG00000253193.4|Nerve_Tibial,ENSG00000253193.4,Nerve_Tibial,-105466,GS_MIXED_CNV_1_149259467_149263828,0.501753,0.000621141,0.0633194368104089,SV,NONCODING,SV,GS_MIXED_CNV_1_149259467_149263828,0.197359,2,0.186834,0.054711,0.241545,0.773496,0.0368734
ENSG00000253193.4|Whole_Blood,ENSG00000253193.4,Whole_Blood,-36459,GS_MIXED_CNV_1_149330531_149332835,0.392112,1.93417e-05,0.00193851368686441,SV,NONCODING,SV,GS_MIXED_CNV_1_149330531_149332835,0.0513374,3,0.161454,0.111393,0.272847,0.591738,0.00828863
ENSG00000253203.2|Artery_Aorta,ENSG00000253203.2,Artery_Aorta,798128,GS_DEL_CNV_5_69804469_69806094,1.006,0.000151906,0.025108754,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.0376393,3,0.19637,0.027845,0.224215,0.875811,0.00739123
ENSG00000253203.2|Cells_Transformed_fibroblasts,ENSG00000253203.2,Cells_Transformed_fibroblasts,798128,GS_DEL_CNV_5_69804469_69806094,0.848058,1.0099e-05,0.000904168866412214,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.0697817,5,0.130513,0.108526,0.239039,0.54599,0.00910742
ENSG00000253203.2|Heart_Left_Ventricle,ENSG00000253203.2,Heart_Left_Ventricle,-281855,LUMPY_DEL_152034,0.712615,0.000180851,0.0377607199553571,SV,NONCODING,SV,LUMPY_DEL_152034,0.0119207,27,0.163173,0.189809,0.352982,0.46227,0.00194514
ENSG00000253203.2|Whole_Blood,ENSG00000253203.2,Whole_Blood,-281855,LUMPY_DEL_152034,0.469043,0.00129553,0.0694856487301587,SV,NONCODING,SV,LUMPY_DEL_152034,4.71059e-08,101,-0.00694211,0.338363,0.338364,2.9554e-06,0.0
ENSG00000253292.1|Heart_Left_Ventricle,ENSG00000253292.1,Heart_Left_Ventricle,369565,LUMPY_BND_86885_1,1.76237,0.000125184,0.0278802651428571,SV,NONCODING,SV,LUMPY_BND_86885_1,0.448271,1,0.219713,0.170862,0.390575,0.562537,0.098491
ENSG00000253333.1|Cells_Transformed_fibroblasts,ENSG00000253333.1,Cells_Transformed_fibroblasts,7739,GS_DEL_CNV_5_69804469_69806094,0.685608,0.00107412,0.0473602121052632,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.037635,5,0.0812357,0.033297,0.114533,0.70928,0.00305731
ENSG00000253333.1|Skin_Sun_Exposed_Lower_leg,ENSG00000253333.1,Skin_Sun_Exposed_Lower_leg,7739,GS_DEL_CNV_5_69804469_69806094,0.761487,0.000591425,0.0612336895283019,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.0335818,8,,,,,
ENSG00000253333.1|Whole_Blood,ENSG00000253333.1,Whole_Blood,7739,GS_DEL_CNV_5_69804469_69806094,0.708561,0.000355958,0.0250579600416667,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,0.0896908,2,,,,,
ENSG00000253595.1|Skin_Sun_Exposed_Lower_leg,ENSG00000253595.1,Skin_Sun_Exposed_Lower_leg,7029,LUMPY_DUP_183658,-1.08798,0.000752415,0.073992868655914,SV,NONCODING,SV,LUMPY_DUP_183658,0.0592592,3,0.0209094,0.449725,0.470634,0.0444281,0.00123907
ENSG00000253671.1|Lung,ENSG00000253671.1,Lung,66569,LUMPY_DEL_165395,-0.43976,0.000610903,0.0434588532738693,SV,NONCODING,SV,LUMPY_DEL_165395,2.93535e-05,101,-0.0179737,0.537497,0.537498,1.86047e-06,0.0
ENSG00000253708.1|Esophagus_Muscularis,ENSG00000253708.1,Esophagus_Muscularis,107219,LUMPY_BND_87746_1,1.02968,0.00121482,0.092764695412844,SV,NONCODING,SV,LUMPY_BND_87746_1,0.192008,1,0.150752,0.457018,0.60777,0.248041,0.0289456
ENSG00000253716.1|Esophagus_Mucosa,ENSG00000253716.1,Esophagus_Mucosa,25437,LUMPY_BND_168954_1,-0.587298,0.001391,0.0881425742574257,SV,NONCODING,SV,LUMPY_BND_168954_1,0.0988185,1,0.523801,0.507361,1.03116,0.507972,0.0517612
ENSG00000253716.1|Muscle_Skeletal,ENSG00000253716.1,Muscle_Skeletal,26235,LUMPY_DEL_168956,-0.999646,1.12656e-07,2.50978437735849e-05,SV,NONCODING,SV,LUMPY_DEL_168956,0.00106256,34,0.0685673,0.349302,0.417869,0.164088,7.28569e-05
ENSG00000253806.1|Cells_Transformed_fibroblasts,ENSG00000253806.1,Cells_Transformed_fibroblasts,-504476,LUMPY_DUP_183670,0.576439,0.0006222,0.0305366464832636,SV,NONCODING,SV,LUMPY_DUP_183670,0.0890116,2,0.0793539,0.517563,0.596917,0.13294,0.00706342
ENSG00000253813.1|Lung,ENSG00000253813.1,Lung,990243,LUMPY_MEI_165679,-0.561598,0.000564148,0.0409180884,SV,NONCODING,SV,LUMPY_MEI_165679,0.00676492,80,0.0758171,0.274933,0.35075,0.216157,0.000512897
ENSG00000253944.1|Lung,ENSG00000253944.1,Lung,74165,LUMPY_DEL_165395,-0.673211,0.00171235,0.0941545951744186,SV,NONCODING,SV,LUMPY_DEL_165395,0.000532003,101,0.0164056,0.779247,0.795653,0.020619,8.72783e-06
ENSG00000253981.1|Cells_Transformed_fibroblasts,ENSG00000253981.1,Cells_Transformed_fibroblasts,-23517,GS_MIXED_CNV_8_8073305_8078045,-0.829262,1.37961e-11,4.69007416956522e-09,SV,NONCODING,SV,GS_MIXED_CNV_8_8073305_8078045,0.00193445,4,0.0707325,0.137552,0.208285,0.339596,0.000136828
ENSG00000253981.1|Esophagus_Mucosa,ENSG00000253981.1,Esophagus_Mucosa,-32433,GS_MIXED_CNV_8_8066088_8069129,-0.553152,0.00109203,0.0731831623036649,SV,NONCODING,SV,GS_MIXED_CNV_8_8066088_8069129,0.00085244,101,-0.00859638,0.17708,0.177081,5.64713e-06,0.0
ENSG00000253982.1|Lung,ENSG00000253982.1,Lung,33794,LUMPY_DEL_164883,0.565411,0.000642084,0.0451068151935484,SV,NONCODING,SV,LUMPY_DEL_164883,1.00719e-07,101,0.0615696,0.519865,0.581435,0.105893,6.20123e-09
ENSG00000253982.1|Nerve_Tibial,ENSG00000253982.1,Nerve_Tibial,33794,LUMPY_DEL_164883,0.89936,0.000319446,0.0399993069041096,SV,NONCODING,SV,LUMPY_DEL_164883,8.35829e-20,101,0.170511,0.36484,0.535351,0.318503,1.42518e-20
ENSG00000254004.2|Esophagus_Mucosa,ENSG00000254004.2,Esophagus_Mucosa,26633,LUMPY_MEI_127043,-0.495194,2.01649e-06,0.000445018482758621,SV,NONCODING,SV,LUMPY_MEI_127043,0.00109444,59,0.263688,-0.02492,0.263689,0.999996,0.000288591
ENSG00000254153.1|Skin_Sun_Exposed_Lower_leg,ENSG00000254153.1,Skin_Sun_Exposed_Lower_leg,-231040,GS_MIXED_CNV_8_8086070_8087807,-0.53804,1.35434e-05,0.00282580314393939,SV,NONCODING,SV,GS_MIXED_CNV_8_8086070_8087807,0.0383807,4,0.0542066,0.152915,0.207122,0.261714,0.00208049
ENSG00000254184.3|Adipose_Subcutaneous,ENSG00000254184.3,Adipose_Subcutaneous,-22935,LUMPY_DEL_162242,1.23478,1.07347e-11,7.78091673783784e-09,SV,NONCODING,SV,LUMPY_DEL_162242,3.77126e-06,101,0.321891,0.0307,0.352591,0.91293,1.21393e-06
ENSG00000254184.3|Artery_Aorta,ENSG00000254184.3,Artery_Aorta,-22935,LUMPY_DEL_162242,1.21844,2.57888e-06,0.000766265070476191,SV,NONCODING,SV,LUMPY_DEL_162242,7.15051e-07,101,0.170255,-0.031922,0.170256,0.999994,1.21741e-07
ENSG00000254184.3|Artery_Tibial,ENSG00000254184.3,Artery_Tibial,-22935,LUMPY_DEL_162242,1.43707,5.54508e-12,4.19342474181818e-09,SV,NONCODING,SV,LUMPY_DEL_162242,1.06611e-07,98,0.297964,0.06642,0.364384,0.81772,3.17662e-08
ENSG00000254184.3|Cells_Transformed_fibroblasts,ENSG00000254184.3,Cells_Transformed_fibroblasts,-22935,LUMPY_DEL_162242,0.966596,3.0388e-14,1.73856418536585e-11,SV,NONCODING,SV,LUMPY_DEL_162242,1.70503e-20,73,0.244303,0.20537,0.449673,0.54329,4.16544e-21
ENSG00000254184.3|Esophagus_Mucosa,ENSG00000254184.3,Esophagus_Mucosa,-22935,LUMPY_DEL_162242,1.1109,3.90968e-10,2.14360238297872e-07,SV,NONCODING,SV,LUMPY_DEL_162242,4.76442e-10,101,0.267742,0.014153,0.281895,0.949793,1.27564e-10
ENSG00000254184.3|Esophagus_Muscularis,ENSG00000254184.3,Esophagus_Muscularis,-22935,LUMPY_DEL_162242,1.26645,6.78965e-06,0.00131424465503876,SV,NONCODING,SV,LUMPY_DEL_162242,3.29503e-11,101,0.112605,0.206261,0.318866,0.353142,3.71037e-12
ENSG00000254184.3|Heart_Left_Ventricle,ENSG00000254184.3,Heart_Left_Ventricle,-22935,LUMPY_DEL_162242,1.27975,1.97209e-06,0.000904261267647059,SV,NONCODING,SV,LUMPY_DEL_162242,0.000229537,79,0.142609,0.131621,0.27423,0.520034,3.2734e-05
ENSG00000254184.3|Lung,ENSG00000254184.3,Lung,-22935,LUMPY_DEL_162242,1.21767,2.67e-10,1.18009828125e-07,SV,NONCODING,SV,LUMPY_DEL_162242,2.27265e-10,101,0.243728,0.107226,0.350954,0.694473,5.53908e-11
ENSG00000254184.3|Muscle_Skeletal,ENSG00000254184.3,Muscle_Skeletal,-22935,LUMPY_DEL_162242,0.883392,2.84989e-07,5.90352213596491e-05,SV,NONCODING,SV,LUMPY_DEL_162242,0.00012851,101,0.186642,0.110799,0.297441,0.627493,2.39854e-05
ENSG00000254184.3|Nerve_Tibial,ENSG00000254184.3,Nerve_Tibial,-22935,LUMPY_DEL_162242,1.20854,3.06358e-07,0.000127287107212121,SV,NONCODING,SV,LUMPY_DEL_162242,3.96393e-07,101,0.167295,0.181413,0.348708,0.479757,6.63146e-08
ENSG00000254184.3|Skin_Sun_Exposed_Lower_leg,ENSG00000254184.3,Skin_Sun_Exposed_Lower_leg,-22935,LUMPY_DEL_162242,1.11486,1.17589e-09,6.08733847735849e-07,SV,NONCODING,SV,LUMPY_DEL_162242,3.03115e-05,101,0.292676,0.049102,0.341778,0.856334,8.87145e-06
ENSG00000254184.3|Thyroid,ENSG00000254184.3,Thyroid,-22935,LUMPY_DEL_162242,0.859948,2.4131e-06,0.000488366302877698,SV,NONCODING,SV,LUMPY_DEL_162242,8.45706e-10,101,0.144483,0.062418,0.206901,0.698319,1.2219e-10
ENSG00000254184.3|Whole_Blood,ENSG00000254184.3,Whole_Blood,-22935,LUMPY_DEL_162242,0.909604,4.98328e-11,1.641399935e-08,SV,NONCODING,SV,LUMPY_DEL_162242,8.93326e-08,101,0.225872,0.044226,0.270098,0.836259,2.01777e-08
ENSG00000254353.1|Artery_Aorta,ENSG00000254353.1,Artery_Aorta,-524133,GS_DEL_CNV_5_69804469_69806094,1.32573,1.57772e-05,0.00386061896862745,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,3.05645e-10,32,0.0804766,0.304027,0.384504,0.2093,2.45973e-11
ENSG00000254353.1|Artery_Tibial,ENSG00000254353.1,Artery_Tibial,-524133,GS_DEL_CNV_5_69804469_69806094,1.00546,8.59748e-06,0.00134942585459119,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,3.93369e-17,26,0.113638,0.160832,0.27447,0.414027,4.47017e-18
ENSG00000254353.1|Cells_Transformed_fibroblasts,ENSG00000254353.1,Cells_Transformed_fibroblasts,-524133,GS_DEL_CNV_5_69804469_69806094,1.08552,1.22829e-07,1.82354421075949e-05,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,3.34369e-07,17,0.12423,0.215474,0.339704,0.365701,4.15387e-08
ENSG00000254353.1|Esophagus_Muscularis,ENSG00000254353.1,Esophagus_Muscularis,-524133,GS_DEL_CNV_5_69804469_69806094,1.01263,1.37041e-05,0.00234377655479452,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,1.231e-06,36,0.116291,0.188594,0.304885,0.381426,1.43154e-07
ENSG00000254353.1|Muscle_Skeletal,ENSG00000254353.1,Muscle_Skeletal,-524133,GS_DEL_CNV_5_69804469_69806094,1.16571,6.05352e-08,1.429538748e-05,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,6.55915e-11,29,0.0964574,0.235517,0.331974,0.290557,6.32679e-12
ENSG00000254353.1|Thyroid,ENSG00000254353.1,Thyroid,-524133,GS_DEL_CNV_5_69804469_69806094,0.991911,0.000193669,0.0191834599964789,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,6.02497e-31,50,0.00444687,0.499147,0.503594,0.00883027,2.67923e-33
ENSG00000254353.1|Whole_Blood,ENSG00000254353.1,Whole_Blood,-524133,GS_DEL_CNV_5_69804469_69806094,0.952848,1.68447e-07,2.82572829148936e-05,SV,NONCODING,SV,GS_DEL_CNV_5_69804469_69806094,2.58868e-07,27,0.0749061,0.211084,0.28599,0.261919,1.93908e-08
ENSG00000254363.2|Esophagus_Mucosa,ENSG00000254363.2,Esophagus_Mucosa,685233,LUMPY_DEL_153912,-0.333004,6.31964e-05,0.00800089536945813,SV,NONCODING,SV,LUMPY_DEL_153912,0.0888686,4,0.148066,-0.019042,0.148067,0.999993,0.0131584
ENSG00000254415.3|Adipose_Subcutaneous,ENSG00000254415.3,Adipose_Subcutaneous,-9087,GS_MIXED_CNV_19_52133906_52140226,0.954956,1.29141e-09,6.07619733157895e-07,SV,NONCODING,SV,GS_MIXED_CNV_19_52133906_52140226,0.999768,1,0.212034,0.329891,0.541925,0.391261,0.211985
ENSG00000254415.3|Artery_Tibial,ENSG00000254415.3,Artery_Tibial,0,GS_MIXED_CNV_19_52144527_52149455,0.904362,2.10028e-08,7.27980384444444e-06,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,0.999878,1,0.198472,0.24155,0.440022,0.45105,0.198448
ENSG00000254415.3|Esophagus_Mucosa,ENSG00000254415.3,Esophagus_Mucosa,0,GS_MIXED_CNV_19_52144527_52149455,0.909484,5.00863e-07,0.000124486337864078,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,0.999532,1,0.182631,0.265798,0.448429,0.407268,0.182546
ENSG00000254415.3|Esophagus_Muscularis,ENSG00000254415.3,Esophagus_Muscularis,0,GS_MIXED_CNV_19_52144527_52149455,0.986738,4.85864e-09,2.37882825098039e-06,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,0.999999,1,0.195788,0.361076,0.556864,0.35159,0.195788
ENSG00000254415.3|Lung,ENSG00000254415.3,Lung,0,GS_MIXED_CNV_19_52144527_52149455,1.00557,2.35845e-12,1.6271579304878e-09,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,1.0,1,0.249363,0.328519,0.577882,0.431512,0.249363
ENSG00000254415.3|Muscle_Skeletal,ENSG00000254415.3,Muscle_Skeletal,-12833,GS_MIXED_CNV_19_52133781_52136480,0.744275,4.2499e-05,0.00520007194300518,SV,NONCODING,SV,GS_MIXED_CNV_19_52133781_52136480,0.709142,1,0.121346,0.395879,0.517225,0.23461,0.0860515
ENSG00000254415.3|Nerve_Tibial,ENSG00000254415.3,Nerve_Tibial,0,GS_MIXED_CNV_19_52144527_52149455,1.05592,1.88348e-10,2.2672390373913e-07,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,1.0,1,0.18997,0.337428,0.527398,0.360202,0.18997
ENSG00000254415.3|Skin_Sun_Exposed_Lower_leg,ENSG00000254415.3,Skin_Sun_Exposed_Lower_leg,-9087,GS_MIXED_CNV_19_52133906_52140226,0.75494,0.000985296,0.0872050527483871,SV,NONCODING,SV,GS_MIXED_CNV_19_52133906_52140226,0.111842,2,0.0362302,0.600761,0.636991,0.0568771,0.00405206
ENSG00000254415.3|Thyroid,ENSG00000254415.3,Thyroid,0,GS_MIXED_CNV_19_52144527_52149455,0.882482,1.90683e-08,7.88838746029412e-06,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,0.999974,1,0.210684,0.337026,0.54771,0.384663,0.210679
ENSG00000254415.3|Whole_Blood,ENSG00000254415.3,Whole_Blood,0,GS_MIXED_CNV_19_52144527_52149455,1.12192,9.84776e-26,2.911613341e-22,SV,CODING,SV,GS_MIXED_CNV_19_52144527_52149455,1.0,1,0.436279,0.180037,0.616316,0.707882,0.436279
ENSG00000254423.1|Skin_Sun_Exposed_Lower_leg,ENSG00000254423.1,Skin_Sun_Exposed_Lower_leg,429,LUMPY_BND_165240_1,1.09696,7.91527e-05,0.0117522162718919,SV,NONCODING,SV,LUMPY_BND_165240_1,0.00262918,24,0.176477,0.367075,0.543552,0.324674,0.00046399
ENSG00000254459.1|Artery_Aorta,ENSG00000254459.1,Artery_Aorta,-179720,LUMPY_MEI_105773,-0.642979,3.12068e-05,0.00677296105391304,SV,NONCODING,SV,LUMPY_MEI_105773,0.00728411,47,0.149145,0.135882,0.285027,0.523266,0.00108639
ENSG00000254459.1|Artery_Tibial,ENSG00000254459.1,Artery_Tibial,-63430,LUMPY_MEI_105774,-0.61262,1.29372e-07,3.6276490247191e-05,SV,NONCODING,SV,LUMPY_MEI_105774,0.000595525,101,0.0793317,0.204299,0.283631,0.279701,4.7244e-05
ENSG00000254459.1|Lung,ENSG00000254459.1,Lung,-63430,LUMPY_MEI_105774,-0.411332,0.001218,0.0736187307692308,SV,NONCODING,SV,LUMPY_MEI_105774,0.008602,38,0.366489,0.431785,0.798274,0.459102,0.00315254
